,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U5132,OA22X1,((net_2 | (! ((! net_4640) | ((! net_4639) | ((! net_4637) | (! net_4638)))))) & (((! (net_2888 & net_6070)) & (! (! net_7434))) | ((! net_6624) & (! (! net_7436))))),"['net_2', 'net_2888', 'net_4637', 'net_4638', 'net_4639', 'net_4640', 'net_6070', 'net_6624', 'net_7434', 'net_7436']","[0.498046875, 0.099609375, 0.033203125, 0.033203125, 0.033203125, 0.033203125, 0.099609375, 0.166015625, 0.298828125, 0.166015625]",0.14609375,0.099609375,10
0,U5133,OA22X1,((net_2 | (! ((! net_4621) | ((! net_4620) | ((! net_4618) | (! net_4619)))))) & ((! ((! net_6842) | (! net_7852))) | ((! (! net_7408)) & net_1767))),"['net_1767', 'net_2', 'net_4618', 'net_4619', 'net_4620', 'net_4621', 'net_6842', 'net_7408', 'net_7852']","[0.19921875, 0.41015625, 0.02734375, 0.02734375, 0.02734375, 0.02734375, 0.19921875, 0.19921875, 0.19921875]",0.1462673611111111,0.19921875,9
0,U5134,OA221X1,((! (! net_7741)) & ((net_1042 | net_1289) & (net_2 | (! ((! net_4629) | ((! net_4628) | ((! net_4626) | (! net_4627)))))))),"['net_1042', 'net_1289', 'net_2', 'net_4626', 'net_4627', 'net_4628', 'net_4629', 'net_7741']","[0.1328125, 0.1328125, 0.3515625, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5135,OA221X1,((! (! net_7745)) & ((net_1957 | net_2481) & (net_2 | (! ((! net_4556) | ((! net_4555) | ((! net_4553) | (! net_4554)))))))),"['net_1957', 'net_2', 'net_2481', 'net_4553', 'net_4554', 'net_4555', 'net_4556', 'net_7745']","[0.1328125, 0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5136,OA221X1,((! (! net_7837)) & ((net_2 | (! ((! net_4585) | ((! net_4584) | ((! net_4582) | (! net_4583)))))) & (net_2909 | net_6732))),"['net_2', 'net_2909', 'net_4582', 'net_4583', 'net_4584', 'net_4585', 'net_6732', 'net_7837']","[0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.1328125, 0.3984375]",0.138671875,0.078125,8
0,U5137,OA221X1,((! (! net_7741)) & ((net_1490 | net_2126) & (net_2 | (! ((! net_4640) | ((! net_4639) | ((! net_4637) | (! net_4638)))))))),"['net_1490', 'net_2', 'net_2126', 'net_4637', 'net_4638', 'net_4639', 'net_4640', 'net_7741']","[0.1328125, 0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5138,OA221X1,((! (! net_7742)) & ((net_2 | (! ((! net_4621) | ((! net_4620) | ((! net_4618) | (! net_4619)))))) & (net_2213 | net_6869))),"['net_2', 'net_2213', 'net_4618', 'net_4619', 'net_4620', 'net_4621', 'net_6869', 'net_7742']","[0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.1328125, 0.3984375]",0.138671875,0.078125,8
0,U5139,OA221X1,((! (! net_7741)) & ((net_2 | (! ((! net_4609) | ((! net_4608) | ((! net_4606) | (! net_4607)))))) & (net_2116 | net_3111))),"['net_2', 'net_2116', 'net_3111', 'net_4606', 'net_4607', 'net_4608', 'net_4609', 'net_7741']","[0.3515625, 0.1328125, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5140,OA22X1,((net_2 | (! ((! net_4640) | ((! net_4639) | ((! net_4637) | (! net_4638)))))) & (((! (net_2766 & net_6069)) & (! (! net_7434))) | ((! net_6835) & (! (! net_7435))))),"['net_2', 'net_2766', 'net_4637', 'net_4638', 'net_4639', 'net_4640', 'net_6069', 'net_6835', 'net_7434', 'net_7435']","[0.498046875, 0.099609375, 0.033203125, 0.033203125, 0.033203125, 0.033203125, 0.099609375, 0.166015625, 0.298828125, 0.166015625]",0.14609375,0.099609375,10
0,U5141,OA22X1,((net_2 | (! ((! net_4621) | ((! net_4620) | ((! net_4618) | (! net_4619)))))) & (((! net_2725) & (! (! net_7434))) | ((! (! net_7409)) & net_1389))),"['net_1389', 'net_2', 'net_2725', 'net_4618', 'net_4619', 'net_4620', 'net_4621', 'net_7409', 'net_7434']","[0.19921875, 0.41015625, 0.19921875, 0.02734375, 0.02734375, 0.02734375, 0.02734375, 0.19921875, 0.19921875]",0.1462673611111111,0.19921875,9
0,U5142,OA221X1,((! (! net_7740)) & ((net_1590 | net_2189) & (net_2 | (! ((! net_4629) | ((! net_4628) | ((! net_4626) | (! net_4627)))))))),"['net_1590', 'net_2', 'net_2189', 'net_4626', 'net_4627', 'net_4628', 'net_4629', 'net_7740']","[0.1328125, 0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5143,OA221X1,((! (! net_7744)) & ((net_1004 | net_1064) & (net_2 | ((! ((! net_4629) | ((! net_4628) | ((! net_4626) | (! net_4627))))) | (! (! net_3670)))))),"['net_1004', 'net_1064', 'net_2', 'net_3670', 'net_4626', 'net_4627', 'net_4628', 'net_4629', 'net_7744']","[0.19140625, 0.19140625, 0.17578125, 0.17578125, 0.01171875, 0.01171875, 0.01171875, 0.01171875, 0.57421875]",0.1506076388888889,0.17578125,9
0,U5144,OA221X1,((! (! net_7742)) & ((net_1131 | net_1276) & (net_2 | (! ((! net_4609) | ((! net_4608) | ((! net_4606) | (! net_4607)))))))),"['net_1131', 'net_1276', 'net_2', 'net_4606', 'net_4607', 'net_4608', 'net_4609', 'net_7742']","[0.1328125, 0.1328125, 0.3515625, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5145,OA221X1,((! (! net_7739)) & ((net_2 | (! ((! net_4621) | ((! net_4620) | ((! net_4618) | (! net_4619)))))) & (net_2085 | net_2538))),"['net_2', 'net_2085', 'net_2538', 'net_4618', 'net_4619', 'net_4620', 'net_4621', 'net_7739']","[0.3515625, 0.1328125, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5146,OA221X1,((! (! net_7744)) & ((net_1622 | net_2900) & (net_2 | (! ((! net_4578) | ((! net_4577) | ((! net_4575) | (! net_4576)))))))),"['net_1622', 'net_2', 'net_2900', 'net_4575', 'net_4576', 'net_4577', 'net_4578', 'net_7744']","[0.1328125, 0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
0,U5147,OA221X1,((! (! net_7745)) & ((net_2 | (! ((! net_4640) | ((! net_4639) | ((! net_4637) | (! net_4638)))))) & (net_2796 | (! net_562)))),"['net_2', 'net_2796', 'net_4637', 'net_4638', 'net_4639', 'net_4640', 'net_562', 'net_7745']","[0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.1328125, 0.3984375]",0.138671875,0.078125,8
0,U5148,OA221X1,((! (! net_7739)) & ((net_1053 | net_3149) & (net_2 | (! ((! net_4609) | ((! net_4608) | ((! net_4606) | (! net_4607)))))))),"['net_1053', 'net_2', 'net_3149', 'net_4606', 'net_4607', 'net_4608', 'net_4609', 'net_7739']","[0.1328125, 0.3515625, 0.1328125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.3984375]",0.138671875,0.078125,8
