,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U305,AND2X4,(net_156 & ((net_242 | (net_244 | (net_1 | net_245))) | (net_254 | (net_255 | (net_253 | net_256))))),"['net_1', 'net_156', 'net_242', 'net_244', 'net_245', 'net_253', 'net_254', 'net_255', 'net_256']","[0.00390625, 0.99609375, 0.00390625, 0.00390625, 0.00390625, 0.00390625, 0.00390625, 0.00390625, 0.00390625]",0.11414930555555555,0.00390625,9
0,U303,AND2X4,(net_154 & ((net_242 | (net_244 | (net_1 | net_245))) | (net_254 | (net_255 | (net_253 | net_256))))),"['net_1', 'net_154', 'net_242', 'net_244', 'net_245', 'net_253', 'net_254', 'net_255', 'net_256']","[0.00390625, 0.99609375, 0.00390625, 0.00390625, 0.00390625, 0.00390625, 0.00390625, 0.00390625, 0.00390625]",0.11414930555555555,0.00390625,9
0,U302,ISOLORX8,((((! net_79) | ((! net_80) | ((! net_250) | (! net_81)))) | (((! net_249) | ((! net_70) | ((! net_68) | (! net_69)))) | (net_1 | ((! net_134) | ((! net_130) | ((! net_128) | (! net_157))))))) | (((! net_98) | ((! net_97) | ((! net_261) | (! net_262)))) | (((! net_260) | ((! net_96) | ((! net_94) | (! net_95)))) | (((! net_88) | ((! net_87) | ((! net_85) | (! net_86)))) | ((! net_93) | ((! net_259) | ((! net_257) | (! net_258)))))))),"['net_1', 'net_128', 'net_130', 'net_134', 'net_157', 'net_249', 'net_250', 'net_257', 'net_258', 'net_259', 'net_260', 'net_261', 'net_262', 'net_68', 'net_69', 'net_70', 'net_79', 'net_80', 'net_81', 'net_85', 'net_86', 'net_87', 'net_88', 'net_93', 'net_94', 'net_95', 'net_96', 'net_97', 'net_98']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,29
0,U301,OR4X4,(((! net_98) | ((! net_97) | ((! (net_137 ^ net_221)) | (! (net_97 ^ net_98))))) | (((! (net_100 ^ net_220)) | ((! (net_143 & net_160)) | ((! (net_160 & (net_137 ^ net_221))) | (! (net_160 & (net_97 ^ net_98)))))) | (((! net_88) | ((! net_87) | ((! (net_172 & net_174)) | (! net_86)))) | ((! (net_160 & (net_100 ^ net_220))) | ((! (net_89 ^ net_90)) | ((! (net_218 ^ net_92)) | (! (net_138 ^ net_219)))))))),"['net_100', 'net_137', 'net_138', 'net_143', 'net_160', 'net_172', 'net_174', 'net_218', 'net_219', 'net_220', 'net_221', 'net_86', 'net_87', 'net_88', 'net_89', 'net_90', 'net_92', 'net_97', 'net_98']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,19
0,U300,NAND4X1,((! net_98) | ((! net_97) | ((! (net_137 ^ ((! net_97) | (! net_98)))) | (! (net_97 ^ net_98))))),"['net_137', 'net_97', 'net_98']","[0.0, 0.0, 0.0]",0.0,0.0,3
0,U299,NAND4X1,((! (net_100 ^ ((! net_137) & (! net_221)))) | ((! (net_143 & (net_158 & net_159))) | ((! ((net_158 & net_159) & (net_137 ^ net_221))) | (! ((net_158 & net_159) & (net_97 ^ net_98)))))),"['net_100', 'net_137', 'net_143', 'net_158', 'net_159', 'net_221', 'net_97', 'net_98']","[0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",0.03125,0.03125,8
0,U298,NAND4X1,((! ((net_158 & net_159) & (net_100 ^ net_220))) | ((! (net_89 ^ net_90)) | ((! (((! net_138) & (! ((! net_89) | (! net_90)))) ^ net_92)) | (! (net_138 ^ ((! net_89) | (! net_90))))))),"['net_100', 'net_138', 'net_158', 'net_159', 'net_220', 'net_89', 'net_90', 'net_92']","[0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",0.03125,0.03125,8
0,U297,NAND4X1,((! net_88) | ((! net_87) | ((! (((! net_129) & (! net_133)) & (! net_161))) | (! net_86)))),"['net_129', 'net_133', 'net_161', 'net_86', 'net_87', 'net_88']","[0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",0.03125,0.03125,6
0,U296,OR4X4,(((! net_79) | ((! net_80) | ((! (net_139 ^ net_226)) | (! net_81)))) | (((! (net_225 ^ net_74)) | ((! (net_142 & net_180)) | ((! (net_180 & (net_139 ^ net_226))) | (! (net_180 & net_251))))) | (net_1 | ((! net_134) | ((! net_130) | ((! net_128) | (! net_157))))))),"['net_1', 'net_128', 'net_130', 'net_134', 'net_139', 'net_142', 'net_157', 'net_180', 'net_225', 'net_226', 'net_251', 'net_74', 'net_79', 'net_80', 'net_81']","[0.0002, 0.0001, 0.0004, 0.0003, 0.0003, 0.0003, 0.0002, 0.0003, 0.0002, 0.0003, 0.0003, 0.0003, 0.0002, 0.0003, 0.0001]",0.00025333333333333333,0.0003,15
0,U295,NAND4X1,((! net_79) | ((! net_80) | ((! (net_139 ^ ((! net_71) | (! net_72)))) | (! net_81)))),"['net_139', 'net_71', 'net_72', 'net_79', 'net_80', 'net_81']","[0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125]",0.10416666666666667,0.125,6
0,U294,NAND4X1,((! (((! net_139) & (! net_226)) ^ net_74)) | ((! (net_142 & ((! net_178) | ((! net_128) & (! net_179))))) | ((! (((! net_178) | ((! net_128) & (! net_179))) & (net_139 ^ net_226))) | (! (((! net_178) | ((! net_128) & (! net_179))) & (net_71 ^ net_72)))))),"['net_128', 'net_139', 'net_142', 'net_178', 'net_179', 'net_226', 'net_71', 'net_72', 'net_74']","[0.015625, 0.078125, 0.078125, 0.046875, 0.015625, 0.078125, 0.078125, 0.078125, 0.078125]",0.06076388888888889,0.078125,9
0,U293,NAND4X1,((! net_134) | ((! net_130) | ((! net_128) | (! net_157)))),"['net_128', 'net_130', 'net_134', 'net_157']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U230,XOR2X2,(((! net_138) & (! ((! net_89) | (! net_90)))) ^ net_92),"['net_138', 'net_89', 'net_90', 'net_92']","[0.25, 0.25, 0.25, 1.0]",0.4375,0.25,4
0,U229,NOR2X4,((! net_138) & (! ((! net_89) | (! net_90)))),"['net_138', 'net_89', 'net_90']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U228,XOR2X2,(net_138 ^ ((! net_89) | (! net_90))),"['net_138', 'net_89', 'net_90']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U227,XOR2X2,(net_89 ^ net_90),"['net_89', 'net_90']","[1.0, 1.0]",1.0,1.0,2
0,U226,XOR2X2,(net_100 ^ ((! net_137) & (! ((! net_97) | (! net_98))))),"['net_100', 'net_137', 'net_97', 'net_98']","[1.0, 0.25, 0.25, 0.25]",0.4375,0.25,4
0,U225,NOR2X4,((! net_137) & (! ((! net_97) | (! net_98)))),"['net_137', 'net_97', 'net_98']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U224,XOR2X2,(net_137 ^ ((! net_97) | (! net_98))),"['net_137', 'net_97', 'net_98']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U223,XOR2X2,(net_97 ^ net_98),"['net_97', 'net_98']","[1.0, 1.0]",1.0,1.0,2
0,U222,XOR2X2,(((! net_135) & (! ((! net_63) | (! net_64)))) ^ net_66),"['net_135', 'net_63', 'net_64', 'net_66']","[0.25, 0.25, 0.25, 1.0]",0.4375,0.25,4
0,U221,NOR2X4,((! net_135) & (! ((! net_63) | (! net_64)))),"['net_135', 'net_63', 'net_64']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U220,XOR2X2,(net_135 ^ ((! net_63) | (! net_64))),"['net_135', 'net_63', 'net_64']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U219,XOR2X2,(net_63 ^ net_64),"['net_63', 'net_64']","[1.0, 1.0]",1.0,1.0,2
0,U218,XOR2X2,(((! net_139) & (! ((! net_71) | (! net_72)))) ^ net_74),"['net_139', 'net_71', 'net_72', 'net_74']","[0.25, 0.25, 0.25, 1.0]",0.4375,0.25,4
0,U217,NOR2X4,((! net_139) & (! ((! net_71) | (! net_72)))),"['net_139', 'net_71', 'net_72']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U216,XOR2X2,(net_139 ^ ((! net_71) | (! net_72))),"['net_139', 'net_71', 'net_72']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U215,XOR2X2,(net_71 ^ net_72),"['net_71', 'net_72']","[1.0, 1.0]",1.0,1.0,2
0,U214,INVX32,(! ((! net_48) | ((! net_130) | (! net_134)))),"['net_130', 'net_134', 'net_48']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U213,NAND2X4,((! ((! ((! net_142) & (! net_176))) | ((! net_61) | (! net_62)))) | (! ((! net_134) | ((! net_130) | (! (! net_48)))))),"['net_130', 'net_134', 'net_142', 'net_176', 'net_48', 'net_61', 'net_62']","[0.234375, 0.234375, 0.109375, 0.109375, 0.234375, 0.109375, 0.109375]",0.16294642857142858,0.109375,7
0,U212,NAND2X4,((! net_97) | (! net_98)),"['net_97', 'net_98']","[0.5, 0.5]",0.5,0.5,2
0,U211,NAND2X4,((! net_71) | (! net_72)),"['net_71', 'net_72']","[0.5, 0.5]",0.5,0.5,2
0,U210,NAND2X4,((! net_89) | (! net_90)),"['net_89', 'net_90']","[0.5, 0.5]",0.5,0.5,2
0,U209,NAND2X4,((! (net_65 | (net_64 | (net_141 | net_63)))) | (! ((! ((! net_74) | ((! net_72) | (! net_73)))) & (! net_71)))),"['net_141', 'net_63', 'net_64', 'net_65', 'net_71', 'net_72', 'net_73', 'net_74']","[0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.1171875, 0.1171875, 0.1171875, 0.1171875]",0.0625,0.0625,8
0,U208,NAND2X4,((! net_63) | (! net_64)),"['net_63', 'net_64']","[0.5, 0.5]",0.5,0.5,2
0,U207,NAND2X4,((! (((! net_156) | (! (! net_190))) & (! ((! net_134) & (! net_61))))) | (! (((! net_128) | (! net_62)) & (! (! net_187))))),"['net_128', 'net_134', 'net_156', 'net_187', 'net_190', 'net_61', 'net_62']","[0.140625, 0.140625, 0.140625, 0.421875, 0.140625, 0.140625, 0.140625]",0.18080357142857142,0.140625,7
0,U206,NAND2X4,((! (! (((! net_128) | (! net_62)) & (! net_217)))) | (! net_37)),"['net_128', 'net_217', 'net_37', 'net_62']","[0.125, 0.375, 0.625, 0.125]",0.3125,0.25,4
0,U205,NAND2X4,((! ((! (! (((! net_128) | (! net_62)) & (! net_217)))) | (! net_37))) | (! (((! (((! net_128) | (! net_62)) & (! net_217))) | (! net_81)) & (! ((! (((! net_128) | (! net_62)) & (! net_217))) & (! net_217)))))),"['net_128', 'net_217', 'net_37', 'net_62', 'net_81']","[0.125, 0.5, 0.5, 0.125, 0.375]",0.325,0.375,5
0,U204,NAND2X4,((! (((! ((! net_134) & (! net_61))) | (! ((! net_142) & (! net_176)))) & (! ((! net_130) & (! ((! net_142) & (! net_176))))))) | (! (((! net_128) | (! net_62)) & ((! ((! net_128) & (! net_134))) | (! ((! net_182) | (! net_190))))))),"['net_128', 'net_130', 'net_134', 'net_142', 'net_176', 'net_182', 'net_190', 'net_61', 'net_62']","[0.28125, 0.421875, 0.28125, 0.140625, 0.140625, 0.0625, 0.0625, 0.046875, 0.28125]",0.1909722222222222,0.140625,9
0,U202,INVX32,(! ((! net_127) & (! net_86))),"['net_127', 'net_86']","[0.5, 0.5]",0.5,0.5,2
0,U201,NAND2X4,((! ((! net_143) | ((! net_98) | ((! net_100) | (! net_99))))) | (! ((! net_129) & (! net_133)))),"['net_100', 'net_129', 'net_133', 'net_143', 'net_98', 'net_99']","[0.03125, 0.46875, 0.46875, 0.03125, 0.03125, 0.03125]",0.17708333333333334,0.03125,6
0,U138,NAND4X1,((! net_143) | ((! net_98) | ((! net_100) | (! net_99)))),"['net_100', 'net_143', 'net_98', 'net_99']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U137,INVX32,(! ((! net_143) | ((! net_98) | ((! net_100) | (! net_99))))),"['net_100', 'net_143', 'net_98', 'net_99']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U135,AOI21X2,(((! (! ((! net_143) | ((! net_98) | ((! net_100) | (! net_99)))))) | (! net_86)) & (! net_129)),"['net_100', 'net_129', 'net_143', 'net_86', 'net_98', 'net_99']","[0.03125, 0.96875, 0.03125, 0.03125, 0.03125, 0.03125]",0.1875,0.03125,6
0,U132,NAND4X1,((! net_144) | ((! net_132) | ((! net_143) | (! net_99)))),"['net_132', 'net_143', 'net_144', 'net_99']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U131,INVX32,(! ((! net_144) | ((! net_132) | ((! net_143) | (! net_99))))),"['net_132', 'net_143', 'net_144', 'net_99']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U129,AOI21X2,(((! net_133) | (! (! ((! net_144) | ((! net_132) | ((! net_143) | (! net_99))))))) & (! net_88)),"['net_132', 'net_133', 'net_143', 'net_144', 'net_88', 'net_99']","[0.03125, 0.03125, 0.03125, 0.03125, 0.96875, 0.03125]",0.1875,0.03125,6
0,U128,AND2X4,((((! net_133) | (! (! net_167))) & (! net_88)) & (((! (! net_161)) | (! net_86)) & (! net_129))),"['net_129', 'net_133', 'net_161', 'net_167', 'net_86', 'net_88']","[0.28125, 0.09375, 0.09375, 0.09375, 0.09375, 0.28125]",0.15625,0.09375,6
0,U127,AND2X4,(net_143 & ((((! net_133) | (! net_164)) & (! net_88)) & (((! net_174) | (! net_86)) & (! net_129)))),"['net_129', 'net_133', 'net_143', 'net_164', 'net_174', 'net_86', 'net_88']","[0.140625, 0.046875, 0.140625, 0.046875, 0.046875, 0.046875, 0.140625]",0.08705357142857142,0.046875,7
0,U126,AND2X4,(((((! net_133) | (! net_164)) & (! net_88)) & (((! net_174) | (! net_86)) & (! net_129))) & (net_97 ^ net_98)),"['net_129', 'net_133', 'net_164', 'net_174', 'net_86', 'net_88', 'net_97', 'net_98']","[0.140625, 0.046875, 0.046875, 0.046875, 0.046875, 0.140625, 0.140625, 0.140625]",0.09375,0.09375,8
0,U125,AND2X4,(((((! net_133) | (! net_164)) & (! net_88)) & (((! net_174) | (! net_86)) & (! net_129))) & (net_137 ^ ((! net_97) | (! net_98)))),"['net_129', 'net_133', 'net_137', 'net_164', 'net_174', 'net_86', 'net_88', 'net_97', 'net_98']","[0.140625, 0.046875, 0.140625, 0.046875, 0.046875, 0.046875, 0.140625, 0.0703125, 0.0703125]",0.08333333333333333,0.0703125,9
