,GATE_NAME,GATE_TYPE,BOOL_FUNC,VARIABLES,CONTROL_VECTOR,MEAN,MEDIAN,SIZE
0,U304,AND2X4,(net_155 & (net_250 | net_251)),"['net_155', 'net_250', 'net_251']","[0.75, 0.25, 0.25]",0.4166666666666667,0.25,3
0,U303,AND2X4,(net_154 & (net_250 | net_251)),"['net_154', 'net_250', 'net_251']","[0.75, 0.25, 0.25]",0.4166666666666667,0.25,3
0,U302,ISOLORX8,((net_240 | (net_242 | (net_241 | net_243))) | ((! net_89) | ((! net_88) | ((! net_86) | (! net_87))))),"['net_240', 'net_241', 'net_242', 'net_243', 'net_86', 'net_87', 'net_88', 'net_89']","[0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125]",0.0078125,0.0078125,8
0,U297,NAND4X1,((! net_89) | ((! net_88) | ((! (net_170 & net_172)) | (! net_87)))),"['net_170', 'net_172', 'net_87', 'net_88', 'net_89']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,5
0,U296,OR4X4,(((! net_80) | ((! net_81) | ((! net_248) | (! net_82)))) | (((! net_247) | ((! net_71) | ((! net_69) | (! net_70)))) | (((! net_63) | ((! net_62) | ((! net_60) | (! net_61)))) | ((! net_68) | ((! net_246) | ((! net_244) | (! net_245))))))),"['net_244', 'net_245', 'net_246', 'net_247', 'net_248', 'net_60', 'net_61', 'net_62', 'net_63', 'net_68', 'net_69', 'net_70', 'net_71', 'net_80', 'net_81', 'net_82']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.25e-06,0.0,16
0,U295,NAND4X1,((! net_80) | ((! net_81) | ((! (net_140 ^ net_224)) | (! net_82)))),"['net_140', 'net_224', 'net_80', 'net_81', 'net_82']","[0.125, 0.125, 0.125, 0.125, 0.125]",0.125,0.125,5
0,U294,NAND4X1,((! (net_223 ^ net_75)) | ((! (net_143 & net_178)) | ((! (net_178 & net_248)) | (! (net_178 & net_249))))),"['net_143', 'net_178', 'net_223', 'net_248', 'net_249', 'net_75']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,6
0,U293,NAND4X1,((! (net_178 & net_247)) | ((! (net_64 ^ net_65)) | ((! (net_220 ^ net_67)) | (! (net_136 ^ net_221))))),"['net_136', 'net_178', 'net_220', 'net_221', 'net_247', 'net_64', 'net_65', 'net_67']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]",0.0625,0.0625,8
0,U292,NAND4X1,((! net_63) | ((! net_62) | ((! (! net_189)) | (! net_61)))),"['net_189', 'net_61', 'net_62', 'net_63']","[0.125, 0.125, 0.125, 0.125]",0.125,0.125,4
0,U230,XOR2X2,(((! net_139) & (! net_217)) ^ net_93),"['net_139', 'net_217', 'net_93']","[0.5, 0.5, 1.0]",0.6666666666666666,0.5,3
0,U229,NOR2X4,((! net_139) & (! ((! net_90) | (! net_91)))),"['net_139', 'net_90', 'net_91']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U228,XOR2X2,(net_139 ^ ((! net_90) | (! net_91))),"['net_139', 'net_90', 'net_91']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U227,XOR2X2,(net_90 ^ net_91),"['net_90', 'net_91']","[1.0, 1.0]",1.0,1.0,2
0,U226,XOR2X2,(net_101 ^ ((! net_138) & (! net_219))),"['net_101', 'net_138', 'net_219']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U225,NOR2X4,((! net_138) & (! ((! net_98) | (! net_99)))),"['net_138', 'net_98', 'net_99']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U224,XOR2X2,(net_138 ^ ((! net_98) | (! net_99))),"['net_138', 'net_98', 'net_99']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U223,XOR2X2,(net_98 ^ net_99),"['net_98', 'net_99']","[1.0, 1.0]",1.0,1.0,2
0,U222,XOR2X2,(((! net_136) & (! net_221)) ^ net_67),"['net_136', 'net_221', 'net_67']","[0.5, 0.5, 1.0]",0.6666666666666666,0.5,3
0,U221,NOR2X4,((! net_136) & (! ((! net_64) | (! net_65)))),"['net_136', 'net_64', 'net_65']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U220,XOR2X2,(net_136 ^ ((! net_64) | (! net_65))),"['net_136', 'net_64', 'net_65']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U219,XOR2X2,(net_64 ^ net_65),"['net_64', 'net_65']","[1.0, 1.0]",1.0,1.0,2
0,U218,XOR2X2,(((! net_140) & (! net_224)) ^ net_75),"['net_140', 'net_224', 'net_75']","[0.5, 0.5, 1.0]",0.6666666666666666,0.5,3
0,U217,NOR2X4,((! net_140) & (! ((! net_72) | (! net_73)))),"['net_140', 'net_72', 'net_73']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U216,XOR2X2,(net_140 ^ ((! net_72) | (! net_73))),"['net_140', 'net_72', 'net_73']","[1.0, 0.5, 0.5]",0.6666666666666666,0.5,3
0,U215,XOR2X2,(net_72 ^ net_73),"['net_72', 'net_73']","[1.0, 1.0]",1.0,1.0,2
0,U214,INVX32,(! ((! net_48) | ((! net_131) | (! net_135)))),"['net_131', 'net_135', 'net_48']","[0.25, 0.25, 0.25]",0.25,0.25,3
0,U213,NAND2X4,((! ((! net_191) | ((! net_61) | (! net_63)))) | (! ((! net_135) | ((! net_131) | (! net_190))))),"['net_131', 'net_135', 'net_190', 'net_191', 'net_61', 'net_63']","[0.21875, 0.21875, 0.21875, 0.21875, 0.21875, 0.21875]",0.21875,0.21875,6
0,U212,NAND2X4,((! net_98) | (! net_99)),"['net_98', 'net_99']","[0.5, 0.5]",0.5,0.5,2
0,U211,NAND2X4,((! net_72) | (! net_73)),"['net_72', 'net_73']","[0.5, 0.5]",0.5,0.5,2
0,U210,NAND2X4,((! net_90) | (! net_91)),"['net_90', 'net_91']","[0.5, 0.5]",0.5,0.5,2
